ICD_CODE	ICD_NAME	IS_CURRENT_ICD	IP_USAGE	OP_USAGE	AVG_USAGE	IS_NEC	SNOMED_CID	SNOMED_FSN	IS_1-1MAP	CORE_USAGE	IN_CORE
532.40	Chronic or unspecified duodenal ulcer with hemorrhage, without mention of obstruction	1	0.12472	0.00068	0.0627	0	35560008	Duodenal ulcer with hemorrhage but without obstruction (disorder)	1	NULL	0
996.42	Dislocation of prosthetic joint	1	0.11615	0.00913	0.06264	0	213082003	Prosthetic joint dislocation (disorder)	1	0.0021	1
V57.21	Encounter for occupational therapy	1	4E-05	0.12473	0.062385	0	305852001	Seen by occupational therapy service (finding)	1	NULL	0
241.0	Nontoxic uninodular goiter	1	0.01194	0.11244	0.06219	0	190237002	Non-toxic uninodular goiter (disorder)	1	0.01	1
432.1	Subdural hemorrhage	1	0.10594	0.0182	0.06207	0	35486000	Subdural intracranial hemorrhage (disorder)	1	0.0107	1
276.6	Fluid overload	0	0.11239	0.01126	0.061825	0	21639008	Hypervolemia (disorder)	1	0.0163	1
738.4	Acquired spondylolisthesis	1	0.1062	0.0164	0.0613	0	203681002	Acquired spondylolisthesis (disorder)	1	NULL	0
285.1	Acute posthemorrhagic anemia	1	0.11079	0.01177	0.06128	0	267530009	Acute posthemorrhagic anemia (disorder)	1	NULL	0
296.32	Major depressive affective disorder, recurrent episode, moderate	1	0.0366	0.08403	0.060315	0	18818009	Moderate recurrent major depression (disorder)	1	0.0565	1
346.90	Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus	1	0.02271	0.09755	0.06013	0	37796009	Migraine (disorder)	1	0.4336	1
295.32	Paranoid type schizophrenia, chronic	1	0.08401	0.03419	0.0591	0	31658008	Chronic paranoid schizophrenia (disorder)	1	0.0058	1
482.42	Methicillin resistant pneumonia due to Staphylococcus aureus	1	0.11542	0.00096	0.05819	0	124691000119101	Pneumonia caused by methicillin resistant Staphylococcus aureus (disorder)	1	NULL	0
997.4	Digestive system complications	0	0.11031	0.00518	0.057745	0	24813008	Gastrointestinal complication (disorder)	1	NULL	0
550.90	Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)	1	0.02838	0.08683	0.057605	0	396232000	Inguinal hernia (disorder)	1	0.089	1
288.00	Neutropenia, unspecified	1	0.09651	0.01851	0.05751	0	165517008	Neutropenia (finding)	1	0.0013	1
721.1	Cervical spondylosis with myelopathy	1	0.10188	0.01276	0.05732	0	65260001	Cervical spondylosis with myelopathy (disorder)	1	0.0085	1
274.9	Gout, unspecified	1	0.01315	0.10121	0.05718	0	90560007	Inflammatory disorder due to increased blood urate level (disorder)	1	0.2931	1
354.0	Carpal tunnel syndrome	1	0.00381	0.10986	0.056835	0	57406009	Carpal tunnel syndrome (disorder)	1	0.2226	1
584.5	Acute kidney failure with lesion of tubular necrosis	1	0.11135	0.002	0.056675	0	35455006	Acute tubular necrosis (disorder)	1	NULL	0
722.4	Degeneration of cervical intervertebral disc	1	0.04062	0.07262	0.05662	0	69195002	Degeneration of cervical intervertebral disc (disorder)	1	0.0214	1
174.4	Malignant neoplasm of upper-outer quadrant of female breast	1	0.03028	0.08258	0.05643	0	188154003	Malignant neoplasm of upper-outer quadrant of female breast (disorder)	1	0.0049	1
428.22	Chronic systolic heart failure	1	0.08708	0.02449	0.055785	0	441481004	Chronic systolic heart failure (disorder)	1	0.0006	1
790.92	Abnormal coagulation profile	1	0.05563	0.05594	0.055785	0	165563002	Coagulation/bleeding tests abnormal (finding)	1	0.0015	1
296.90	Unspecified episodic mood disorder	1	0.07531	0.03612	0.055715	0	441704009	Affective psychosis (disorder)	1	0.0043	1
599.71	Gross hematuria	1	0.06437	0.04672	0.055545	0	197941005	Frank hematuria (disorder)	1	0.0109	1
079.99	Unspecified viral infection	1	0.06394	0.04707	0.055505	0	34014006	Viral disease (disorder)	1	0.14	1
250.01	Diabetes mellitus without mention of complication, type I [juvenile type], not stated as uncontrolled	1	0.00195	0.10902	0.055485	0	313435000	Type I diabetes mellitus without complication (disorder)	1	NULL	0
590.10	Acute pyelonephritis without lesion of renal medullary necrosis	1	0.10218	0.00849	0.055335	0	197768004	Acute pyelonephritis without medullary necrosis (disorder)	1	NULL	0
473.9	Unspecified sinusitis (chronic)	1	0.00636	0.10324	0.0548	0	40055000	Chronic sinusitis (disorder)	1	0.1151	1
719.47	Pain in joint, ankle and foot	1	0.00108	0.10834	0.05471	0	267954009	Arthralgia of the ankle and/or foot (finding)	1	0.0766	1
292.0	Drug withdrawal	1	0.09642	0.01177	0.054095	0	363101005	Drug withdrawal (disorder)	1	NULL	0
715.15	Osteoarthrosis, localized, primary, pelvic region and thigh	1	0.08423	0.02385	0.05404	0	201835007	Localized, primary osteoarthritis of the pelvic region and thigh (disorder)	1	0.0029	1
790.7	Bacteremia	1	0.09206	0.01536	0.05371	0	5758002	Bacteremia (finding)	1	0.008	1
193	Malignant neoplasm of thyroid gland	1	0.04361	0.06337	0.05349	0	363478007	Malignant tumor of thyroid gland (disorder)	1	0.0275	1
427.0	Paroxysmal supraventricular tachycardia	1	0.0847	0.02148	0.05309	0	67198005	Paroxysmal supraventricular tachycardia (disorder)	1	0.0338	1
153.6	Malignant neoplasm of ascending colon	1	0.09084	0.01529	0.053065	0	363412000	Malignant tumor of ascending colon (disorder)	1	0.0055	1
780.93	Memory loss	1	0.00164	0.10313	0.052385	0	48167000	Amnesia (finding)	1	0.0597	1
552.21	Incisional ventral hernia with obstruction	1	0.10058	0.00392	0.05225	0	196884002	Obstruction co-occurrent and due to incisional hernia (disorder)	1	NULL	0
998.83	Non-healing surgical wound	1	0.03275	0.07156	0.052155	0	781187003	Non-healing surgical wound (finding)	1	0.0019	1
715.90	Osteoarthrosis, unspecified whether generalized or localized, site unspecified	1	0.00368	0.10019	0.051935	0	396275006	Osteoarthritis (disorder)	1	0.5893	1
157.9	Malignant neoplasm of pancreas, part unspecified	1	0.04053	0.06305	0.05179	0	363418001	Malignant tumor of pancreas (disorder)	1	0.0065	1
250.40	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled	1	0.0481	0.05486	0.05148	0	127013003	Disorder of kidney due to diabetes mellitus (disorder)	1	0.087	1
578.0	Hematemesis	1	0.09249	0.00952	0.051005	0	8765009	Hematemesis (disorder)	1	0.0104	1
386.11	Benign paroxysmal positional vertigo	1	0.07549	0.0265	0.050995	0	111541001	Benign paroxysmal positional vertigo (disorder)	1	0.0264	1
287.5	Thrombocytopenia, unspecified	1	0.02435	0.07662	0.050485	0	302215000	Thrombocytopenic disorder (disorder)	1	0.076	1
722.0	Displacement of cervical intervertebral disc without myelopathy	1	0.07259	0.02807	0.05033	0	85216006	Displacement of cervical intervertebral disc without myelopathy (disorder)	1	0.0019	1
275.42	Hypercalcemia	1	0.04598	0.05408	0.05003	0	66931009	Hypercalcemia (disorder)	1	0.0424	1
440.20	Atherosclerosis of native arteries of the extremities, unspecified	1	0.06074	0.03872	0.04973	0	51274000	Atherosclerosis of arteries of the extremities (disorder)	1	0.0139	1
557.0	Acute vascular insufficiency of intestine	1	0.09712	0.00207	0.049595	0	91489000	Acute vascular insufficiency of intestine (disorder)	1	NULL	0
530.3	Stricture and stenosis of esophagus	1	0.0398	0.05897	0.049385	0	63305008	Stricture of esophagus (disorder)	1	0.0199	1
462	Acute pharyngitis	1	0.00545	0.09297	0.04921	0	363746003	Acute pharyngitis (disorder)	1	0.0657	1
241.1	Nontoxic multinodular goiter	1	0.02894	0.06945	0.049195	0	36241006	Non-toxic multinodular goiter (disorder)	1	0.0136	1
724.3	Sciatica	1	0.01043	0.08678	0.048605	0	23056005	Sciatica (disorder)	1	0.0967	1
575.0	Acute cholecystitis	1	0.09257	0.00427	0.04842	0	65275009	Acute cholecystitis (disorder)	1	0.01	1
789.04	Abdominal pain, left lower quadrant	1	0.02492	0.07177	0.048345	0	301716002	Left lower quadrant pain (finding)	1	0.0186	1
789.07	Abdominal pain, generalized	1	0.01527	0.08082	0.048045	0	102614006	Generalized abdominal pain (finding)	1	0.0088	1
427.9	Cardiac dysrhythmia, unspecified	1	0.01233	0.08362	0.047975	0	698247007	Cardiac arrhythmia (disorder)	1	NULL	0
789.03	Abdominal pain, right lower quadrant	1	0.02747	0.06792	0.047695	0	301754002	Right lower quadrant pain (finding)	1	0.0268	1
428.20	Systolic heart failure, unspecified	1	0.0876	0.00718	0.04739	0	417996009	Systolic heart failure (disorder)	1	0.0004	1
571.2	Alcoholic cirrhosis of liver	1	0.08016	0.01456	0.04736	0	420054005	Alcoholic cirrhosis (disorder)	1	0.0157	1
555.9	Regional enteritis of unspecified site	1	0.04365	0.05082	0.047235	0	34000006	Crohn's disease (disorder)	1	0.0527	1
205.00	Acute myeloid leukemia, without mention of having achieved remission	1	0.0539	0.04025	0.047075	0	91861009	Acute myeloid leukemia, disease (disorder)	1	0.0092	1
153.4	Malignant neoplasm of cecum	1	0.08068	0.01297	0.046825	0	363350007	Malignant tumor of cecum (disorder)	1	0.0043	1
733.01	Senile osteoporosis	1	9E-05	0.09292	0.046505	0	18040001	Senile osteoporosis (disorder)	1	0.0035	1
840.4	Rotator cuff (capsule) sprain	1	0.02574	0.06713	0.046435	0	789758005	Strain of rotator cuff of shoulder (disorder)	1	0.008	1
365.11	Primary open angle glaucoma	1	9E-05	0.09278	0.046435	0	77075001	Primary open angle glaucoma (disorder)	1	0.0352	1
197.0	Secondary malignant neoplasm of lung	1	0.07306	0.0197	0.04638	0	94391008	Secondary malignant neoplasm of lung (disorder)	1	0.0429	1
348.31	Metabolic encephalopathy	1	0.09141	0.00122	0.046315	0	50122000	Metabolic encephalopathy (disorder)	1	NULL	0
153.3	Malignant neoplasm of sigmoid colon	1	0.07164	0.02087	0.046255	0	363410008	Malignant tumor of sigmoid colon (disorder)	1	0.0021	1
482.1	Pneumonia due to Pseudomonas	1	0.09071	0.00092	0.045815	0	41381004	Pneumonia caused by Pseudomonas (disorder)	1	0.0088	1
427.5	Cardiac arrest	1	0.03279	0.05784	0.045315	0	410429000	Cardiac arrest (disorder)	1	0.013	1
540.9	Acute appendicitis without mention of peritonitis	1	0.08747	0.00284	0.045155	0	72048003	Acute appendicitis without peritonitis (disorder)	1	NULL	0
682.0	Cellulitis and abscess of face	1	0.06619	0.02404	0.045115	0	200645004	Cellulitis and abscess of face (disorder)	1	0.0047	1
924.01	Contusion of hip	1	0.03591	0.0542	0.045055	0	44801007	Contusion of hip (disorder)	1	0.0054	1
038.11	Methicillin susceptible Staphylococcus aureus septicemia	1	0.08812	0.0011	0.04461	0	448417001	Sepsis caused by Staphylococcus aureus (disorder)	1	0.0005	1
730.27	Unspecified osteomyelitis, ankle and foot	1	0.06355	0.02519	0.04437	0	28769004	Osteomyelitis of ankle AND/OR foot (disorder)	1	0.0011	1
873.0	Open wound of scalp, without mention of complication	1	0.01596	0.07235	0.044155	0	60076001	Open wound of scalp without complication (disorder)	1	NULL	0
922.1	Contusion of chest wall	1	0.01739	0.07055	0.04397	0	10050004	Contusion of chest (disorder)	1	0.0044	1
824.4	Bimalleolar fracture, closed	1	0.0802	0.00772	0.04396	0	25899002	Closed bimalleolar fracture (disorder)	1	0.0035	1
618.5	Prolapse of vaginal vault after hysterectomy	1	0.08189	0.00601	0.04395	0	42116007	Prolapse of vaginal vault after hysterectomy (disorder)	1	0.0012	1
998.12	Hematoma complicating a procedure	1	0.078	0.00891	0.043455	0	239160006	Wound hematoma (finding)	1	0.002	1
595.9	Cystitis, unspecified	1	0.05182	0.035	0.04341	0	38822007	Cystitis (disorder)	1	0.0199	1
702.0	Actinic keratosis	1	4E-05	0.08659	0.043315	0	201101007	Actinic keratosis (disorder)	1	0.1454	1
682.4	Cellulitis and abscess of hand, except fingers and thumb	1	0.06766	0.01893	0.043295	0	838283002	Cellulitis and abscess of hand (disorder)	1	0.0049	1
110.1	Dermatophytosis of nail	1	9E-05	0.0861	0.043095	0	402134005	Onychomycosis caused by dermatophyte (disorder)	1	0.0029	1
996.41	Mechanical loosening of prosthetic joint	1	0.0831	0.00265	0.042875	0	302969009	Prosthetic joint loosening (disorder)	1	NULL	0
812.01	Closed fracture of surgical neck of humerus	1	0.06731	0.01703	0.04217	0	73244003	Closed fracture of surgical neck of humerus (disorder)	1	0.005	1
783.7	Adult failure to thrive	1	0.07376	0.01048	0.04212	0	129588001	Adult failure to thrive syndrome (disorder)	1	0.0026	1
461.9	Acute sinusitis, unspecified	1	0.00809	0.07555	0.04182	0	15805002	Acute sinusitis (disorder)	1	0.1835	1
586	Renal failure, unspecified	1	0.00502	0.07805	0.041535	0	42399005	Renal failure syndrome (disorder)	1	0.1536	1
296.44	Bipolar I disorder, most recent episode (or current) manic, severe, specified as with psychotic behavior	1	0.0722	0.01072	0.04146	0	191623007	Bipolar affective disorder, currently manic, severe, with psychosis (disorder)	1	0.0024	1
820.22	Closed fracture of subtrochanteric section of neck of femur	1	0.08185	0.00101	0.04143	0	208551000	Closed fracture proximal femur, subtrochanteric (disorder)	1	NULL	0
482.9	Bacterial pneumonia, unspecified	1	0.07328	0.00861	0.040945	0	53084003	Bacterial pneumonia (disorder)	1	0.0043	1
786.51	Precordial pain	1	0.04551	0.03631	0.04091	0	71884009	Precordial pain (finding)	1	0.0004	1
787.03	Vomiting alone	1	0.00744	0.07371	0.040575	0	422400008	Vomiting (disorder)	1	0.0962	1
481	Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia]	1	0.07813	0.00286	0.040495	0	233607000	Pneumococcal pneumonia (disorder)	1	NULL	0
723.0	Spinal stenosis in cervical region	1	0.05334	0.02693	0.040135	0	83561009	Spinal stenosis in cervical region (disorder)	1	0.0151	1
053.9	Herpes zoster without mention of complication	1	0.03214	0.04811	0.040125	0	111859007	Herpes zoster without complication (disorder)	1	0.0015	1
969.4	Poisoning by benzodiazepine-based tranquilizers	1	0.07497	0.00488	0.039925	0	81914009	Poisoning caused by benzodiazepine-based tranquilizer (disorder)	1	NULL	0
155.0	Malignant neoplasm of liver, primary	1	0.04828	0.03107	0.039675	0	95214007	Primary malignant neoplasm of liver (disorder)	1	0.0181	1
154.0	Malignant neoplasm of rectosigmoid junction	1	0.04616	0.03309	0.039625	0	363414004	Malignant tumor of rectosigmoid junction (disorder)	1	0.0014	1
891.0	Open wound of knee, leg [except thigh], and ankle, without mention of complication	1	0.00714	0.07181	0.039475	0	210682000	Open wound of knee and/or leg and/or ankle (disorder)	1	0.0023	1
238.2	Neoplasm of uncertain behavior of skin	1	4E-05	0.0789	0.03947	0	95087004	Neoplasm of uncertain behavior of skin (disorder)	1	0.0157	1
710.0	Systemic lupus erythematosus	1	0.02691	0.05193	0.03942	0	55464009	Systemic lupus erythematosus (disorder)	1	0.037	1
348.30	Encephalopathy, unspecified	1	0.07043	0.00835	0.03939	0	81308009	Disorder of brain (disorder)	1	0.0099	1
787.02	Nausea alone	1	0.01151	0.06719	0.03935	0	422587007	Nausea (finding)	1	0.062	1
296.40	Bipolar I disorder, most recent episode (or current) manic, unspecified	1	0.06056	0.01776	0.03916	0	68569003	Manic bipolar I disorder (disorder)	1	0.0107	1
276.0	Hyperosmolality and/or hypernatremia	1	0.069	0.0083	0.03865	0	267446004	Hyperosmolality and or hypernatremia (disorder)	1	NULL	0
157.0	Malignant neoplasm of head of pancreas	1	0.06177	0.01539	0.03858	0	363419009	Malignant tumor of head of pancreas (disorder)	1	0.0039	1
873.42	Open wound of forehead, without mention of complication	1	0.01103	0.066	0.038515	0	73973007	Open wound of forehead without complication (disorder)	1	NULL	0
627.1	Postmenopausal bleeding	1	0.02102	0.05592	0.03847	0	76742009	Postmenopausal bleeding (finding)	1	0.0466	1
284.1	Pancytopenia	0	0.05152	0.02531	0.038415	0	127034005	Pancytopenia (disorder)	1	0.0179	1
812.00	Closed fracture of unspecified part of upper end of humerus	1	0.05256	0.02381	0.038185	0	42636007	Closed fracture of upper end of humerus (disorder)	1	0.0047	1
725	Polymyalgia rheumatica	1	0.01471	0.06157	0.03814	0	65323003	Polymyalgia rheumatica (disorder)	1	0.0327	1
274.0	Gouty arthropathy	0	0.04162	0.03464	0.03813	0	190828008	Gouty arthropathy (disorder)	1	0.0343	1
722.83	Postlaminectomy syndrome, lumbar region	1	0.02301	0.05303	0.03802	0	202725007	Lumbar post-laminectomy syndrome (disorder)	1	0.0084	1
398.91	Rheumatic heart failure (congestive)	1	0.07471	0.00058	0.037645	0	82523003	Congestive rheumatic heart failure (disorder)	1	0.0005	1
785.6	Enlargement of lymph nodes	1	0.00943	0.06565	0.03754	0	30746006	Lymphadenopathy (disorder)	1	0.0196	1
824.8	Unspecified fracture of ankle, closed	1	0.04287	0.03192	0.037395	0	42188001	Closed fracture of ankle (disorder)	1	0.0058	1
707.05	Pressure ulcer, buttock	1	0.02418	0.05	0.03709	0	225563000	Pressure ulcer of buttock (disorder)	1	0.0085	1
070.54	Chronic hepatitis C without mention of hepatic coma	1	0.00783	0.06635	0.03709	0	128302006	Chronic hepatitis C (disorder)	1	0.0498	1
847.2	Sprain of lumbar	1	0.00831	0.06569	0.037	0	209565008	Lumbar sprain (disorder)	1	0.005	1
285.22	Anemia in neoplastic disease	1	0.04451	0.02943	0.03697	0	191265009	Anemia in neoplastic disease (disorder)	1	0.005	1
852.20	Subdural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness	1	0.06722	0.00666	0.03694	0	209947002	Closed traumatic subdural intracranial hemorrhage (disorder)	1	0.0026	1
883.0	Open wound of finger(s), without mention of complication	1	0.0003	0.07341	0.036855	0	2630008	Open wound of finger without complication (disorder)	1	NULL	0
847.0	Sprain of neck	1	0.00554	0.06794	0.03674	0	209557005	Neck sprain (disorder)	1	0.0127	1
707.13	Ulcer of ankle	1	0.00978	0.06286	0.03632	0	419193008	Ankle ulcer (disorder)	1	0.0024	1
997.62	Infection (chronic) of amputation stump	1	0.06852	0.00366	0.03609	0	213245002	Chronic infection of amputation stump (disorder)	1	NULL	0
709.9	Unspecified disorder of skin and subcutaneous tissue	1	0.00082	0.07088	0.03585	0	80659006	Disorder of skin and/or subcutaneous tissue (disorder)	1	0.0036	1
595.0	Acute cystitis	1	0.02877	0.04281	0.03579	0	68226007	Acute cystitis (disorder)	1	0.0011	1
535.10	Atrophic gastritis, without mention of hemorrhage	1	0.01566	0.0546	0.03513	0	84568007	Atrophic gastritis (disorder)	1	0.0004	1
233.0	Carcinoma in situ of breast	1	0.025	0.04489	0.034945	0	189336000	Carcinoma in situ of breast (disorder)	1	0.0079	1
715.91	Osteoarthrosis, unspecified whether generalized or localized, shoulder region	1	0.03854	0.03093	0.034735	0	67315001	Degenerative joint disease of shoulder region (disorder)	1	0.0045	1
292.81	Drug-induced delirium	1	0.06697	0.00141	0.03419	0	191492000	Drug-induced delirium (disorder)	1	NULL	0
996.01	Mechanical complication due to cardiac pacemaker (electrode)	1	0.05844	0.00969	0.034065	0	213035005	Mechanical complication of cardiac pacemaker (disorder)	1	NULL	0
794.31	Nonspecific abnormal electrocardiogram [ECG] [EKG]	1	0.00978	0.05833	0.034055	0	102594003	Electrocardiogram abnormal (finding)	1	0.0304	1
